"No","ClassNo","ClassName_E","FXY","ElementName_E","Note_E","BUFR_Unit","BUFR_Scale","BUFR_ReferenceValue","BUFR_DataWidth_Bits","CREX_Unit","CREX_Scale","CREX_DataWidth_Char","Status"
598.00,"12","Temperature","012105","Web-bulb temperature at 2 m",,"K","2","0","16","C","2","4","Operational"
599.00,"12","Temperature","012106","Dew-point temperature at 2 m",,"K","2","0","16","C","2","4","Operational"
600.00,"12","Temperature","012107","Virtual temperature",,"K","2","0","16","C","2","4","Operational"
601.00,"12","Temperature","012111","Maximum temperature, at height and over period specified",,"K","2","0","16","C","2","4","Operational"
602.00,"12","Temperature","012112","Minimum temperature, at height and over period specified",,"K","2","0","16","C","2","4","Operational"
603.00,"12","Temperature","012113","Ground minimum temperature, past 12 hours",,"K","2","0","16","C","2","4","Operational"
604.00,"12","Temperature","012114","Maximum temperature at 2 m, past 12 hours",,"K","2","0","16","C","2","4","Operational"
605.00,"12","Temperature","012115","Minimum temperature at 2 m, past 12 hours",,"K","2","0","16","C","2","4","Operational"
606.00,"12","Temperature","012116","Maximum temperature at 2 m, past 24 hours",,"K","2","0","16","C","2","4","Operational"
607.00,"12","Temperature","012117","Minimum temperature at 2 m, past 24 hours",,"K","2","0","16","C","2","4","Operational"
608.00,"12","Temperature","012118","Maximum temperature at height specified, past 24 hours",,"K","2","0","16","C","2","4","Operational"
609.00,"12","Temperature","012119","Minimum temperature at height specified, past 24 hours",,"K","2","0","16","C","2","4","Operational"
610.00,"12","Temperature","012120","Ground temperature",,"K","2","0","16","C","2","4","Validation"
611.00,"12","Temperature","012121","Ground minimum temperature",,"K","2","0","16","C","2","4","Operational"
612.00,"12","Temperature","012122","Ground minimum temperature of the preceding night",,"K","2","0","16","C","2","4","Operational"
613.00,"12","Temperature","012130","Soil temperature",,"K","2","0","16","C","2","4","Operational"
614.00,"12","Temperature","012131","Snow temperature",,"K","2","0","16","C","2","4","Validation"
615.00,"12","Temperature","012132","Ice surface temperature",,"K","2","0","16","C","2","4","Validation"
616.00,"12","Temperature","012151","Standard deviation of daily mean temperature",,"K","2","0","12","C","2","4","Operational"
617.00,"12","Temperature","012152","Highest daily mean temperature",,"K","2","0","16","C","2","4","Operational"
618.00,"12","Temperature","012153","Lowest daily mean temperature",,"K","2","0","16","C","2","4","Operational"
619.00,"12","Temperature","012158","Noise-equivalent delta temperature while viewing cold target",,"K","2","0","12","C","2","4","Validation"
620.00,"12","Temperature","012159","Noise-equivalent delta temperature while viewing warm target",,"K","2","0","12","C","2","4","Validation"
621.00,"12","Temperature","012161","Skin temperature",,"K","2","0","16","C","2","4","Operational"
622.00,"12","Temperature","012162","Equivalent black body temperature",,"K","2","0","16","C","2","4","Operational"
623.00,"12","Temperature","012163","Brightness temperature",,"K","2","0","16","C","2","4","Operational"
624.00,"12","Temperature","012164","Instrument temperature",,"K","2","0","16","K","2","5","Operational"
625.00,"12","Temperature","012165","Direct sun brightness temperature",,"K","0","0","23","K","0","7","Operational"
626.00,"12","Temperature","012166","Snapshot accuracy",,"K","1","-4000","13","K","1","4","Operational"
627.00,"12","Temperature","012167","Radiometric accuracy (pure polarisation)",,"K","1","0","9","K","1","3","Operational"
628.00,"12","Temperature","012168","Radiometric accuracy (cross polarisation)",,"K","1","0","9","K","1","3","Operational"
629.00,"12","Temperature","012171","Coldest cluster temperature",,"K","2","0","16","K","2","5","Operational"
630.00,"12","Temperature","012180","Averaged 12 micron BT for all clear pixels at nadir",,"K","2","0","16","K","2","5","Operational"
631.00,"12","Temperature","012181","Averaged 11 micron BT for all clear pixels at nadir",,"K","2","0","16","K","2","5","Operational"
632.00,"12","Temperature","012182","Averaged 3.7 micron BT for all clear pixels at nadir",,"K","2","0","16","K","2","5","Operational"
633.00,"12","Temperature","012183","Averaged 12 micron BT for all clear pixels, forward view",,"K","2","0","16","K","2","5","Operational"
634.00,"12","Temperature","012184","Averaged 11 micron BT for all clear pixels, forward view",,"K","2","0","16","K","2","5","Operational"
635.00,"12","Temperature","012185","Averaged 3.7 micron BT for all clear pixels, forward view",,"K","2","0","16","K","2","5","Operational"
636.00,"12","Temperature","012186","Mean nadir sea-surface temperature",,"K","2","0","16","K","2","5","Operational"
637.00,"12","Temperature","012187","Mean dual view sea-surface temperature",,"K","2","0","16","K","2","5","Operational"
638.00,"12","Temperature","012188","Interpolated 23.8 GHz brightness T from MWR",,"K","2","0","16","K","2","5","Operational"
639.00,"12","Temperature","012189","Interpolated 36.5 GHz brightness T from MWR",,"K","2","0","16","K","2","5","Operational"
640.00,"13","Hygrographic and hydrological elements","013001","Specific humidity",,"kg/kg","5","0","14","kg/kg","5","5","Operational"
641.00,"13","Hygrographic and hydrological elements","013002","Mixing ratio",,"kg/kg","5","0","14","kg/kg","5","5","Operational"
642.00,"13","Hygrographic and hydrological elements","013003","Relative humidity",,"%","0","0","7","%","0","3","Operational"
643.00,"13","Hygrographic and hydrological elements","013004","Vapour pressure",,"Pa","-1","0","10","Pa","-1","4","Operational"
644.00,"13","Hygrographic and hydrological elements","013005","Vapour density",,"kg m-3","3","0","7","kg m-3","3","3","Operational"
645.00,"13","Hygrographic and hydrological elements","013006","Mixing heights",,"m","-1","-40","16","m","-1","5","Operational"
646.00,"13","Hygrographic and hydrological elements","013007","Minimum relative humidity",,"%","0","0","7","%","0","3","Operational"
647.00,"13","Hygrographic and hydrological elements","013008","Maximum relative humidity",,"%","0","0","7","%","0","3","Operational"
648.00,"13","Hygrographic and hydrological elements","013009","Relative humidity","(see Note 6)#BUFR_15_1_1_TableB.doc#BC_Cls13","%","1","-1000","12","%","1","4","Operational"
649.00,"13","Hygrographic and hydrological elements","013011","Total precipitation/total water equivalent",,"kg m-2","1","-1","14","kg m-2","1","5","Operational"
650.00,"13","Hygrographic and hydrological elements","013012","Depth of fresh snow",,"m","2","-2","12","m","2","4","Operational"
651.00,"13","Hygrographic and hydrological elements","013013","Total snow depth",,"m","2","-2","16","m","2","5","Operational"
652.00,"13","Hygrographic and hydrological elements","013014","Rainfall/water equivalent of snow (averaged rate)",,"kg m-2 s-1","4","0","12","kg m-2 s-1","4","4","Operational"
653.00,"13","Hygrographic and hydrological elements","013015","Snowfall (averaged rate)",,"m/s","7","0","12","m/s","7","4","Operational"
654.00,"13","Hygrographic and hydrological elements","013016","Precipitable water",,"kg m-2","0","0","7","kg m-2","0","3","Operational"
655.00,"13","Hygrographic and hydrological elements","013019","Total precipitation past 1 hour",,"kg m-2","1","-1","14","kg m-2","1","4","Operational"
656.00,"13","Hygrographic and hydrological elements","013020","Total precipitation past 3 hours",,"kg m-2","1","-1","14","kg m-2","1","5","Operational"
657.00,"13","Hygrographic and hydrological elements","013021","Total precipitation past 6 hours",,"kg m-2","1","-1","14","kg m-2","1","5","Operational"
658.00,"13","Hygrographic and hydrological elements","013022","Total precipitation past 12 hours",,"kg m-2","1","-1","14","kg m-2","1","5","Operational"
659.00,"13","Hygrographic and hydrological elements","013023","Total precipitation past 24 hours",,"kg m-2","1","-1","14","kg m-2","1","5","Operational"
660.00,"13","Hygrographic and hydrological elements","013031","Evapotranspiration",,"kg m-2","0","0","7","kg m-2","0","3","Operational"
661.00,"13","Hygrographic and hydrological elements","013032","Evaporation/evapotranspiration","(see Note 5)#BUFR_15_1_1_TableB.doc#BC_Cls13","kg m-2","1","0","8","kg m-2","1","3","Operational"
662.00,"13","Hygrographic and hydrological elements","013033","Evaporation/evapotranspiration",,"kg m-2","1","0","10","kg m-2","1","4","Operational"
663.00,"13","Hygrographic and hydrological elements","013038","Superadiabatic indicator",,"Code table","0","0","2","Code table","0","1","Operational"
664.00,"13","Hygrographic and hydrological elements","013039","Terrain type (ice/snow)",,"Code table","0","0","3","Code table","0","1","Operational"
665.00,"13","Hygrographic and hydrological elements","013040","Surface flag",,"Code table","0","0","4","Code table","0","2","Operational"
666.00,"13","Hygrographic and hydrological elements","013041","Pasquill-Gifford stability category",,"Code table","0","0","4","Code table","0","2","Operational"
667.00,"13","Hygrographic and hydrological elements","013042","Parcel lifted index (to 500 hPa)","(see Notes 3 and 4)#BUFR_15_1_1_TableB.doc#BC_Cls13","K","0","-20","6","K","0","2","Operational"
668.00,"13","Hygrographic and hydrological elements","013043","Best lifted index (to 500 hPa)","(see Note 3 and 4)#BUFR_15_1_1_TableB.doc#BC_Cls13","K","0","-20","6","K","0","2","Operational"
669.00,"13","Hygrographic and hydrological elements","013044","K index",,"K","0","-30","8","K","0","3","Operational"
670.00,"13","Hygrographic and hydrological elements","013045","KO index",,"K","0","-30","8","K","0","3","Operational"
671.00,"13","Hygrographic and hydrological elements","013046","Maximum buoyancy",,"K","0","-30","8","K","0","3","Operational"
672.00,"13","Hygrographic and hydrological elements","013047","Modified Showalter stability index","(see Note 7)#BUFR_15_1_1_TableB.doc#BC_Cls13","K","0","-60","6","C","0","2","Operational"
673.00,"13","Hygrographic and hydrological elements","013048","Water fraction",,"%","1","0","10","%","1","4","Operational"
674.00,"13","Hygrographic and hydrological elements","013051","Frequency group, precipitation",,"Code table","0","0","4","Code table","0","2","Operational"
675.00,"13","Hygrographic and hydrological elements","013052","Highest daily amount of precipitation",,"kg m-2","1","-1","14","kg m-2","1","5","Operational"
676.00,"13","Hygrographic and hydrological elements","013055","Intensity of precipitation",,"kg m-2 s-1","4","0","8","mm/h","1","4","Operational"
677.00,"13","Hygrographic and hydrological elements","013056","Character and intensity of precipitation",,"Code table","0","0","4","Code table","0","2","Operational"
678.00,"13","Hygrographic and hydrological elements","013057","Time of beginning or end of precipitation",,"Code table","0","0","4","Code table","0","2","Operational"
679.00,"13","Hygrographic and hydrological elements","013058","Size of precipitating element",,"m","4","0","7","mm","1","3","Operational"
680.00,"13","Hygrographic and hydrological elements","013059","Number of flashes (thunderstorm)",,"Numeric","0","0","7","Numeric","0","3","Operational"
681.00,"13","Hygrographic and hydrological elements","013060","Total accumulated precipitation",,"kg m-2","1","-1","17","kg m-2","1","5","Operational"
682.00,"13","Hygrographic and hydrological elements","013071","Upstream water level",,"m","2","0","14","m","2","4","Operational"
683.00,"13","Hygrographic and hydrological elements","013072","Downstream water level",,"m","2","0","14","m","2","4","Operational"
684.00,"13","Hygrographic and hydrological elements","013073","Maximum water level",,"m","2","0","14","m","2","4","Operational"
685.00,"13","Hygrographic and hydrological elements","013074","Ground water level",,"m","2","0","18","m","2","6","Validation"
686.00,"13","Hygrographic and hydrological elements","013080","Water pH",,"pH unit","1","0","10","pH unit","1","3","Operational"
687.00,"13","Hygrographic and hydrological elements","013081","Water conductivity",,"S/m","3","0","14","S/m","3","4","Operational"
688.00,"13","Hygrographic and hydrological elements","013082","Water temperature",,"K","1","0","12","K","1","4","Operational"
689.00,"13","Hygrographic and hydrological elements","013083","Dissolved oxygen",,"kg m-3","6","0","15","kg m-3","6","5","Operational"
690.00,"13","Hygrographic and hydrological elements","013084","Turbidity",,"lm","0","0","14","lm","0","4","Operational"
691.00,"13","Hygrographic and hydrological elements","013085","Oxydation reduction potential (ORP)",,"V","3","0","14","V","3","4","Operational"
