#
# BUFR Table D
# hand modified from B_TableD_LATEST.xls file from AShimazaki@wmo.int Dec 15, 2009
# mods:
# 1)
# 1932,07,307091,(BUFR template for surface observations from one-hour period with national and WMO station identification),302175,"Intensity of precipitation, size of precipitation element",Operational
# should be:
# 1932,07,307091,(BUFR template for surface observations from one-hour period with national and WMO station identification),302075,"Intensity of precipitation, size of precipitation element",Operational
# 
#
SNo,Category,FXY1,enElementName1,FXY2,enElementName2,Status
1326,06,306030,(Sequence for representation of DART buoy standard hourly report),031001,Delayed replication factor,Pre-operational
1327,06,306030,(Sequence for representation of DART buoy standard hourly report),033002,Quality information (for message status),Pre-operational
1328,06,306030,(Sequence for representation of DART buoy standard hourly report),301011,"Year, month, day -  Reference date/time for the time series",Pre-operational
1329,06,306030,(Sequence for representation of DART buoy standard hourly report),301013,"Hour, minute, second -  Reference date/time for the time series",Pre-operational
1330,06,306030,(Sequence for representation of DART buoy standard hourly report),025025,Battery voltage for BPR CPU,Pre-operational
1331,06,306030,(Sequence for representation of DART buoy standard hourly report),025025,Battery voltage for acoustic modem DSP,Pre-operational
1332,06,306030,(Sequence for representation of DART buoy standard hourly report),025026,Battery voltage for Acoustic modem,Pre-operational
1333,06,306030,(Sequence for representation of DART buoy standard hourly report),022185,BPR transmission count,Pre-operational
1334,06,306030,(Sequence for representation of DART buoy standard hourly report),004015,Time increment added to reset the reference time,Pre-operational
1335,06,306030,(Sequence for representation of DART buoy standard hourly report),004065,Time increment added to each data value in the time series,Pre-operational
1336,06,306030,(Sequence for representation of DART buoy standard hourly report),101004,Replicate 1 descriptor 4 times,Pre-operational
1337,06,306030,(Sequence for representation of DART buoy standard hourly report),022182,Water column height,Pre-operational
1338,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),306027,"Buoy ID, transmitter ID, platform type, message transmission time",Pre-operational
1339,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),306029,Tsunameter sampling information,Pre-operational
1340,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),001053,Tsunameter report sequence number triggered by a tsunami event,Pre-operational
1341,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),033002,Quality information (for message status),Pre-operational
1342,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),301011,"Year, month, day - Time when tsunami is detected",Pre-operational
1343,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),301013,"Hour, minute, second - Reference date/time for the time series",Pre-operational
1344,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),301011,"Year, month, day - Time when tsunami is detected",Pre-operational
1345,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),301013,"Hour, minute, second - Reference date/time for the time series",Pre-operational
1346,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),022185,BPR transmission count,Pre-operational
1347,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),022182,Water column height reference for determination of actual value reported in the time series,Pre-operational
1348,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),004016,Time increment added to reset the reference time,Pre-operational
1349,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),004066,Time increment added to each data value in the time series,Pre-operational
1350,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),101000,Delayed replication of 1 descriptor,Pre-operational
1351,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),031001,Delayed replication factor,Pre-operational
1352,06,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),022184,Water column height deviation from the reference value,Pre-operational
1353,06,306032,(Buoy data including directional and non-directional wave data),002032,Indicator for digitization,Validation
1354,06,306032,(Buoy data including directional and non-directional wave data),002033,Method of salinity/depth measurement,Validation
1355,06,306032,(Buoy data including directional and non-directional wave data),103000,Delayed replication of 3 descriptors,Validation
1356,06,306032,(Buoy data including directional and non-directional wave data),031001,Replication factor,Validation
1357,06,306032,(Buoy data including directional and non-directional wave data),007062,Depth below sea surface,Validation
1358,06,306032,(Buoy data including directional and non-directional wave data),022043,Subsurface sea temperature,Validation
1359,06,306032,(Buoy data including directional and non-directional wave data),022062,Salinity,Validation
1360,06,306032,(Buoy data including directional and non-directional wave data),022066,Water Conductivity,Validation
1361,07,307001,(Low altitude station),301031,"Identification, type, date/time, position (high accuracy), height",Operational
1362,07,307001,(Low altitude station),302011,Basic surface report,Operational
1363,07,307002,(Low altitude station),301032,"Identification, type, date/time, position (coarse accuracy), height",Operational
1364,07,307002,(Low altitude station),302011,Basic surface report,Operational
1365,07,307003,(Low altitude station),307001,Location (high accuracy) and basic report,Operational
1366,07,307003,(Low altitude station),101000,Delayed replication of 1 descriptor,Operational
1367,07,307003,(Low altitude station),031001,Replication factor,Operational
1368,07,307003,(Low altitude station),302005,Cloud layer information,Operational
1369,07,307004,(Low altitude station),307002,Location (coarse accuracy) and basic report,Operational
1370,07,307004,(Low altitude station),101000,Delayed replication of 1 descriptor,Operational
1371,07,307004,(Low altitude station),031001,Replication factor,Operational
1372,07,307004,(Low altitude station),302005,Cloud layer information,Operational
1373,07,307005,(Low altitude station),307001,Location (high accuracy) and basic report,Operational
1374,07,307005,(Low altitude station),101004,Replicate 1 descriptor 4 times,Operational
1375,07,307005,(Low altitude station),302005,Cloud layer information (4 layers),Operational
1376,07,307006,(Low altitude station),307002,Location (coarse accuracy) and basic report,Operational
1377,07,307006,(Low altitude station),101004,Replicate 1 descriptor 4 times,Operational
1378,07,307006,(Low altitude station),302005,Cloud layer information (4 layers),Operational
1379,07,307007,(High altitude station),301031,"Identification, type, date/time, position (high accuracy), height",Operational
1380,07,307007,(High altitude station),302012,Basic surface report,Operational
1381,07,307008,(High altitude station),301032,"Identification, type, date/time, position (coarse accuracy), height",Operational
1382,07,307008,(High altitude station),302012,Basic surface report,Operational
1383,07,307009,,301031,"Identification, type, date/time, position (high accuracy), height",Operational
1384,07,307009,,302013,Basic surface report,Operational
1385,07,307011,(Main part of data for representation of METAR/SPECI code in BUFR),001063,ICAO location indicator,Operational
1386,07,307011,(Main part of data for representation of METAR/SPECI code in BUFR),002001,Type of station,Operational
1387,07,307011,(Main part of data for representation of METAR/SPECI code in BUFR),301011,"Year, month, day (YY)",Operational
1388,07,307011,(Main part of data for representation of METAR/SPECI code in BUFR),301012,"GG, gg",Operational
1389,07,307011,(Main part of data for representation of METAR/SPECI code in BUFR),301024,"Latitude-longitude (coarse accuracy), height of station",Operational
