#
# BUFR Table D
# hand modified from B_TableD.xls file from AShimazaki@wmo.int Dec 01, 2009
#
SNo,Category,FXY1,enElementName1,FXY2,enElementName2
1057,04,304035,(All sky radiance data),012063,Brightness temperature (high cloud)
1058,04,304035,(All sky radiance data),008003,Cancel_significance
1059,04,304036,(Cloud coverage),020082,Amount of segment cloud free
1060,04,304036,(Cloud coverage),008012,Land-Sea Qualifier: Sea
1061,04,304036,(Cloud coverage),020082,Amount of segment cloud free (sea)
1062,04,304036,(Cloud coverage),008012,Cancel qualifier
1063,04,304036,(Cloud coverage),020081,Cloud amount in segment
1064,04,304036,(Cloud coverage),008003,Vertical significance: Low cloud
1065,04,304036,(Cloud coverage),020081,Cloud amount in segment (low cloud)
1066,04,304036,(Cloud coverage),008003,Vertical significance: Mid cloud
1067,04,304036,(Cloud coverage),020081,Cloud amount in segment (mid cloud)
1068,04,304036,(Cloud coverage),008003,Vertical significance: High cloud
1069,04,304036,(Cloud coverage),020081,Cloud amount in segment (high cloud)
1070,04,304036,(Cloud coverage),008003,Cancel significance
1071,05,305003,(SADC-HYCOS measurement array definition),301012,"Hour, minute of first single measurement minus increment"
1072,05,305003,(SADC-HYCOS measurement array definition),004065,Short time increment - time interval between measurements
1073,05,305003,(SADC-HYCOS measurement array definition),101000,Delayed replication of 1 descriptor
1074,05,305003,(SADC-HYCOS measurement array definition),031001,Replication factor
1075,05,305003,(SADC-HYCOS measurement array definition),305001,Single measurement
1076,05,305006,(MEDHYCOS measurement),013072,Downstream water level
1077,05,305006,(MEDHYCOS measurement),013082,Water temperature
1078,05,305006,(MEDHYCOS measurement),013019,Precipitation last hour
1079,05,305006,(MEDHYCOS measurement),012001,Air temperature
1080,05,305006,(MEDHYCOS measurement),013073,Maximum water height observed
1081,05,305006,(MEDHYCOS measurement),013060,Total accumulated precipitation
1082,05,305007,(MEDHYCOS report),301029,Identification
1083,05,305007,(MEDHYCOS report),301012,"Hour, minute (time of first measurement)"
1084,05,305007,(MEDHYCOS report),004065,Short time increment - time interval between measurements
1085,05,305007,(MEDHYCOS report),101000,Delayed replication of 1 descriptor
1086,05,305007,(MEDHYCOS report),031001,Replication factor
1087,05,305007,(MEDHYCOS report),305006,Single measurement
1088,05,305008,(AOCHYCOS - Chad measurement),305006,Same as MEDHYCOS type measurement
1089,05,305008,(AOCHYCOS - Chad measurement),012030,Soil temperature at -50 cm
1090,05,305009,(AOCHYCOS - Chad report),301029,Identification
1091,05,305009,(AOCHYCOS - Chad report),301012,"Hour, minute (time of first measurement)"
1092,05,305009,(AOCHYCOS - Chad report),004065,Short time increment - time interval between measurements
1093,05,305009,(AOCHYCOS - Chad report),101000,Delayed replication of 1 descriptor
1094,05,305009,(AOCHYCOS - Chad report),031001,Replication factor
1095,05,305009,(AOCHYCOS - Chad report),305008,Single measurement
1096,05,305011,(MEDHYCOS report type 2),301029,Identification
1097,05,305011,(MEDHYCOS report type 2),301012,"Hour, minute (time of first measurement)"
1098,05,305011,(MEDHYCOS report type 2),004065,Short time increment - time interval between measurements
1099,05,305011,(MEDHYCOS report type 2),101000,Delayed replication of 1 descriptor
1100,05,305011,(MEDHYCOS report type 2),031001,Replication factor
1101,05,305011,(MEDHYCOS report type 2),305010,Single measurement
1102,05,305018,(MEDHYCOS report with meteorology and water quality data),301029,Identification
1103,05,305018,(MEDHYCOS report with meteorology and water quality data),301012,"Hour, minute (time) of first measurement"
1104,05,305018,(MEDHYCOS report with meteorology and water quality data),004065,Hour increment
1105,05,305018,(MEDHYCOS report with meteorology and water quality data),103000,Delayed replications of 3 descriptors
1106,05,305018,(MEDHYCOS report with meteorology and water quality data),031001,Replication factor
1107,05,305018,(MEDHYCOS report with meteorology and water quality data),305008,Same as AOCHYCOS type measurement
1108,05,305018,(MEDHYCOS report with meteorology and water quality data),305016,Meteorological parameters associated to hydrological data
1109,05,305018,(MEDHYCOS report with meteorology and water quality data),305017,Water quality measurement
1110,06,306001,,002032,Indicator for digitization
1111,06,306001,,102000,Delayed replication of 2 descriptors
1112,06,306001,,031001,Replication factor
1113,06,306001,,007062,Depth below sea surface
1114,06,306001,,022042,Subsurface sea temperature
1115,06,306002,,002031,Method of current measurement
1116,06,306002,,022004,Direction of current
1117,06,306002,,022031,Speed of current
1118,06,306003,,002002,Wind instrumentation
1119,06,306003,,011011,Wind direction (10 m)
1120,06,306003,,011012,Wind speed (10 m)
1121,06,306003,,012004,Dry-bulb temperature (2 m)
1122,06,306004,,002032,Indicator for digitization
1123,06,306004,,002033,Method of salinity/depth measurement
1124,06,306004,,103000,Delayed replication of 3 descriptors
1125,06,306004,,031001,Replication factor
1126,06,306004,,007062,Depth below sea surface
1127,06,306004,,022043,Subsurface sea temperature
1128,06,306004,,022062,Salinity
1129,06,306005,,002031,Method of current measurement (duration and time)
1130,06,306005,,103000,Delayed replication of 3 descriptors
1131,06,306005,,031001,Replication factor
1132,06,306005,,007062,Depth below sea surface
1133,06,306005,,022004,Direction of current
1134,06,306005,,022031,Speed of current
1135,06,306006,(Under water sounding (optional) parameters),306003,Surface wind and temperature
1136,06,306006,(Under water sounding (optional) parameters),306002,Current
1137,06,306006,(Under water sounding (optional) parameters),022063,Total water depth
1138,06,306007,(Buoy spare block parameters),001012,Direction of motion of moving observing platform
1139,06,306007,(Buoy spare block parameters),001014,Platform drift speed (high precision)
1140,06,306007,(Buoy spare block parameters),306008,Buoy instrumentation
1141,06,306007,(Buoy spare block parameters),004024,Time period
1142,06,306007,(Buoy spare block parameters),027003,Alternate latitude
1143,06,306007,(Buoy spare block parameters),028003,Alternate longitude
1144,06,306008,(Buoy instrumentation parameters),002034,Drogue type
1145,06,306008,(Buoy instrumentation parameters),002035,Cable length
1146,06,306008,(Buoy instrumentation parameters),002036,Buoy type
1147,06,306019,"(Tide report identification, water level checks, time increments)",001075,Tide station alphanumeric identification
1148,06,306019,"(Tide report identification, water level checks, time increments)",301011,"Year, month, day"
1149,06,306019,"(Tide report identification, water level checks, time increments)",301012,"Hour, minute"
1150,06,306019,"(Tide report identification, water level checks, time increments)",022042,Sea/water temperature
1151,06,306019,"(Tide report identification, water level checks, time increments)",022120,Tide station automated water level check
1152,06,306019,"(Tide report identification, water level checks, time increments)",022121,Tide station manual water level check
1153,06,306019,"(Tide report identification, water level checks, time increments)",004015,Time increment in minutes (see note)
1154,06,306019,"(Tide report identification, water level checks, time increments)",004065,Short time increment
1155,06,306023,,001015,Station or site name
1156,06,306023,,301023,"Latitude, longitude"
1157,06,306023,,301011,"Year, month, day"
1158,06,306023,,301012,"Hour, minute"
1159,06,306023,,022038,Tidal level with respect to local chart datum
1160,06,306023,,022039,Meteorological residual tidal elevation
1161,06,306023,,022120,Tide station automated water level check
1162,06,306023,,022121,Tide station manual water level check
1163,07,307001,(Low altitude station),301031,"Identification, type, date/time, position (high accuracy), height"
1164,07,307001,(Low altitude station),302011,Basic surface report
1165,07,307002,(Low altitude station),301032,"Identification, type, date/time, position (coarse accuracy), height"
1166,07,307002,(Low altitude station),302011,Basic surface report
1167,07,307003,(Low altitude station),307001,Location (high accuracy) and basic report
1168,07,307003,(Low altitude station),101000,Delayed replication of 1 descriptor
1169,07,307003,(Low altitude station),031001,Replication factor
1170,07,307003,(Low altitude station),302005,Cloud layer information
1171,07,307004,(Low altitude station),307002,Location (coarse accuracy) and basic report
1172,07,307004,(Low altitude station),101000,Delayed replication of 1 descriptor
1173,07,307004,(Low altitude station),031001,Replication factor
1174,07,307004,(Low altitude station),302005,Cloud layer information
1175,07,307005,(Low altitude station),307001,Location (high accuracy) and basic report
1176,07,307005,(Low altitude station),101004,Replicate 1 descriptor 4 times
1177,07,307005,(Low altitude station),302005,Cloud layer information (4 layers)
1178,07,307006,(Low altitude station),307002,Location (coarse accuracy) and basic report
1179,07,307006,(Low altitude station),101004,Replicate 1 descriptor 4 times
1180,07,307006,(Low altitude station),302005,Cloud layer information (4 layers)
1181,07,307007,(High altitude station),301031,"Identification, type, date/time, position (high accuracy), height"
1182,07,307007,(High altitude station),302012,Basic surface report
1183,07,307008,(High altitude station),301032,"Identification, type, date/time, position (coarse accuracy), height"
1184,07,307008,(High altitude station),302012,Basic surface report
1185,07,307009,,301031,"Identification, type, date/time, position (high accuracy), height"
1186,07,307009,,302013,Basic surface report
1187,07,307011,(Main part of data for representation of METAR/SPECI code in BUFR),001063,ICAO location indicator
1188,07,307011,(Main part of data for representation of METAR/SPECI code in BUFR),002001,Type of station
1189,07,307011,(Main part of data for representation of METAR/SPECI code in BUFR),301011,"Year, month, day (YY)"
